uic_code,année,fréquentation
87584425,2021,6
87584425,2020,24
87584425,2019,122
87584425,2018,151
87584425,2017,1010
87584425,2016,784
87584425,2015,1459
87721241,2022,69501
87721241,2021,52265
87721241,2020,35181
87721241,2019,56195
87721241,2018,40076
87721241,2017,36115
87721241,2016,39264
87721241,2015,39429
87725713,2022,36515
87725713,2021,27922
87725713,2020,16541
87725713,2019,27490
87725713,2018,24107
87725713,2017,25708
87725713,2016,22115
87725713,2015,19655
87286716,2022,4628
87286716,2021,3049
87286716,2020,3694
87286716,2019,7775
87286716,2018,6510
87286716,2017,6880
87286716,2016,6973
87286716,2015,10385
87756338,2022,240535
87756338,2021,189625
87756338,2020,137254
87756338,2019,221457
87756338,2018,173172
87756338,2017,179215
87756338,2016,148277
87756338,2015,143461
87116640,2022,176703
87116640,2021,167305
87116640,2020,88925
87116640,2019,204707
87116640,2018,199897
87116640,2017,198756
87116640,2016,196972
87116640,2015,190715
87491266,2022,21808
87491266,2021,14725
87491266,2020,7684
87491266,2019,10687
87491266,2018,6782
87491266,2017,6708
87491266,2016,5138
87491266,2015,5030
87214551,2022,117623
87214551,2021,80022
87214551,2020,67074
87214551,2019,106254
87214551,2018,88930
87214551,2017,80157
87214551,2016,69926
87214551,2015,69998
87271536,2022,955503
87271536,2021,808825
87271536,2020,323608
87271536,2019,992824
87271536,2018,1027727
87271536,2017,1002882
87271536,2016,939476
87271536,2015,876390
87721449,2022,29672
87721449,2021,32148
87721449,2020,29694
87721449,2019,38983
87721449,2018,39246
87721449,2017,42798
87721449,2016,45995
87721449,2015,53696
87721480,2022,26156
87721480,2021,23023
87721480,2020,21457
87721480,2019,23821
87721480,2018,23723
87721480,2017,19482
87721480,2016,19157
87721480,2015,11502
87184440,2022,31341
87184440,2021,19250
87184440,2020,17348
87184440,2019,25996
87184440,2018,1250
87184440,2017,0
87184440,2016,0
87184440,2015,0
87343459,2022,18097
87343459,2021,18677
87343459,2020,21192
87343459,2019,36925
87343459,2018,32400
87343459,2017,31612
87343459,2016,27110
87343459,2015,28346
87713040,2022,7081622
87713040,2021,4861793
87713040,2020,4149069
87713040,2019,6350035
87713040,2018,5798071
87713040,2017,6207518
87713040,2016,5901000
87713040,2015,6159680
87474015,2022,13323
87474015,2021,7630
87474015,2020,4781
87474015,2019,8153
87474015,2018,4811
87474015,2017,1248
87474015,2016,1950
87474015,2015,2467
87337378,2022,3223
87337378,2021,2663
87337378,2020,1567
87337378,2019,2510
87337378,2018,1828
87337378,2017,2978
87337378,2016,2669
87337378,2015,2978
87316109,2022,11559
87316109,2021,10797
87316109,2020,7769
87316109,2019,8642
87316109,2018,7171
87316109,2017,8963
87316109,2016,8823
87316109,2015,8177
87481721,2022,21576
87481721,2021,11894
87481721,2020,7839
87481721,2019,10787
87481721,2018,9064
87481721,2017,8324
87481721,2016,9446
87481721,2015,10613
87684233,2022,44764
87684233,2021,28222
87684233,2020,19270
87684233,2019,27353
87684233,2018,40152
87684233,2017,87871
87684233,2016,213516
87684233,2015,545489
87725895,2022,486905
87725895,2021,342753
87725895,2020,281802
87725895,2019,457707
87725895,2018,394714
87725895,2017,428483
87725895,2016,380139
87725895,2015,405563
87484113,2022,0
87484113,2021,0
87484113,2020,0
87484113,2019,0
87484113,2018,0
87484113,2017,209
87484113,2016,1202
87484113,2015,1380
87545475,2022,422514
87545475,2021,399633
87545475,2020,240867
87545475,2019,511516
87545475,2018,507089
87545475,2017,507106
87545475,2016,495986
87545475,2015,483439
87214239,2022,11178
87214239,2021,10149
87214239,2020,8899
87214239,2019,13322
87214239,2018,10526
87214239,2017,14473
87214239,2016,16648
87214239,2015,17520
87394114,2022,1548595
87394114,2021,1255772
87394114,2020,1045524
87394114,2019,1453371
87394114,2018,1392274
87394114,2017,1456641
87394114,2016,1460910
87394114,2015,1513995
87276584,2022,937689
87276584,2021,857109
87276584,2020,426707
87276584,2019,1036432
87276584,2018,1022305
87276584,2017,959969
87276584,2016,939831
87276584,2015,914634
87214148,2022,571464
87214148,2021,455881
87214148,2020,399673
87214148,2019,594561
87214148,2018,537172
87214148,2017,525509
87214148,2016,485869
87214148,2015,488510
87116327,2022,1931719
87116327,2021,1615645
87116327,2020,1069700
87116327,2019,2338728
87116327,2018,2311341
87116327,2017,2296992
87116327,2016,2236234
87116327,2015,2166527
87611707,2022,61053
87611707,2021,53746
87611707,2020,45517
87611707,2019,57402
87611707,2018,49190
87611707,2017,64311
87611707,2016,62219
87611707,2015,63141
87413328,2022,55420
87413328,2021,49644
87413328,2020,42897
87413328,2019,63166
87413328,2018,51343
87413328,2017,53959
87413328,2016,55746
87413328,2015,62116
87317065,2022,533197
87317065,2021,396110
87317065,2020,268566
87317065,2019,388912
87317065,2018,354757
87317065,2017,377338
87317065,2016,358759
87317065,2015,389755
87144642,2022,58524
87144642,2021,43525
87144642,2020,35050
87144642,2019,55177
87144642,2018,53701
87144642,2017,58476
87144642,2016,54882
87144642,2015,57310
87545145,2022,570676
87545145,2021,560909
87545145,2020,298309
87545145,2019,690936
87545145,2018,715653
87545145,2017,746860
87545145,2016,762887
87545145,2015,775908
87597849,2022,383
87597849,2021,276
87597849,2020,281
87597849,2019,3208
87597849,2018,2634
87597849,2017,4007
87597849,2016,4390
87597849,2015,5673
87611962,2022,25
87611962,2021,14
87611962,2020,14
87611962,2019,22
87611962,2018,7
87611962,2017,42
87611962,2016,64
87611962,2015,1094
87684241,2022,38200
87684241,2021,29178
87684241,2020,21354
87684241,2019,36147
87684241,2018,32070
87684241,2017,35639
87684241,2016,36797
87684241,2015,40794
87722538,2022,113217
87722538,2021,91064
87722538,2020,71050
87722538,2019,110781
87722538,2018,114000
87722538,2017,124084
87722538,2016,117895
87722538,2015,123307
87171330,2022,242742
87171330,2021,193288
87171330,2020,168135
87171330,2019,188429
87171330,2018,184856
87171330,2017,205140
87171330,2016,195869
87171330,2015,199571
87682427,2022,34558
87682427,2021,36204
87682427,2020,17924
87682427,2019,42287
87682427,2018,46433
87682427,2017,51024
87682427,2016,55030
87682427,2015,59224
87313833,2022,15057
87313833,2021,12409
87313833,2020,9130
87313833,2019,10336
87313833,2018,7809
87313833,2017,7501
87313833,2016,6118
87313833,2015,6138
87485326,2022,30274
87485326,2021,30792
87485326,2020,27613
87485326,2019,28194
87485326,2018,31508
87485326,2017,32571
87485326,2016,29733
87485326,2015,28785
87113894,2022,1929737
87113894,2021,1546264
87113894,2020,1905264
87113894,2019,1191070
87113894,2018,1194722
87113894,2017,1192432
87113894,2016,1168850
87113894,2015,1144456
87757518,2022,0
87757518,2021,1
87757518,2020,30
87757518,2019,7
87757518,2018,32
87757518,2017,51
87757518,2016,95
87757518,2015,4175
87141077,2022,68394
87141077,2021,50077
87141077,2020,33962
87141077,2019,54606
87141077,2018,46822
87141077,2017,45636
87141077,2016,37882
87141077,2015,41051
87497461,2022,53873
87497461,2021,39986
87497461,2020,35229
87497461,2019,56259
87497461,2018,57969
87497461,2017,61229
87497461,2016,53400
87497461,2015,54091
87694638,2022,12675
87694638,2021,12780
87694638,2020,10972
87694638,2019,7575
87694638,2018,3822
87694638,2017,2353
87694638,2016,2092
87694638,2015,2607
87732404,2022,86791
87732404,2021,68148
87732404,2020,56161
87732404,2019,91313
87732404,2018,81266
87732404,2017,92707
87732404,2016,87973
87732404,2015,92353
87751420,2022,324497
87751420,2021,252708
87751420,2020,194015
87751420,2019,366421
87751420,2018,414788
87751420,2017,561982
87751420,2016,524454
87751420,2015,517026
87751495,2022,7026
87751495,2021,3574
87751495,2020,3886
87751495,2019,11213
87751495,2018,12814
87751495,2017,14709
87751495,2016,15039
87751495,2015,16217
87694653,2022,19122
87694653,2021,13168
87694653,2020,10405
87694653,2019,13655
87694653,2018,9809
87694653,2017,10541
87694653,2016,8517
87694653,2015,7554
87775791,2022,1730
87775791,2021,1016
87775791,2020,580
87775791,2019,801
87775791,2018,357
87775791,2017,434
87775791,2016,218
87775791,2015,354
87381244,2022,787548
87381244,2021,694639
87381244,2020,439629
87381244,2019,773992
87381244,2018,782890
87381244,2017,928598
87381244,2016,943223
87381244,2015,951206
87722405,2022,867946
87722405,2021,644269
87722405,2020,511609
87722405,2019,820979
87722405,2018,790672
87722405,2017,883281
87722405,2016,813588
87722405,2015,817714
87473801,2022,2554
87473801,2021,2918
87473801,2020,1651
87473801,2019,865
87473801,2018,2325
87473801,2017,1077
87473801,2016,382
87473801,2015,1608
87184432,2022,11796
87184432,2021,8079
87184432,2020,7904
87184432,2019,6894
87184432,2018,194
87184432,2017,0
87184432,2016,0
87184432,2015,0
87757724,2022,374990
87757724,2021,267345
87757724,2020,167249
87757724,2019,340736
87757724,2018,260180
87757724,2017,101176
87757724,2016,276380
87757724,2015,300028
87474296,2022,909
87474296,2021,381
87474296,2020,807
87474296,2019,2254
87474296,2018,3293
87474296,2017,3890
87474296,2016,4227
87474296,2015,5911
87590331,2022,107739
87590331,2021,80210
87590331,2020,68259
87590331,2019,116440
87590331,2018,97512
87590331,2017,92615
87590331,2016,94348
87590331,2015,88181
87215145,2022,379
87215145,2021,148
87215145,2020,84
87215145,2019,339
87215145,2018,281
87215145,2017,165
87215145,2016,308
87215145,2015,564
87213686,2022,220519
87213686,2021,189029
87213686,2020,159685
87213686,2019,209979
87213686,2018,198952
87213686,2017,198378
87213686,2016,197849
87213686,2015,197043
87191692,2022,29272
87191692,2021,22922
87191692,2020,16708
87191692,2019,30182
87191692,2018,25483
87191692,2017,31140
87191692,2016,32861
87191692,2015,28983
87193540,2022,17112
87193540,2021,25896
87193540,2020,36599
87193540,2019,38274
87193540,2018,34386
87193540,2017,34555
87193540,2016,35070
87193540,2015,37398
87213454,2022,3632
87213454,2021,3802
87213454,2020,2822
87213454,2019,3353
87213454,2018,3248
87213454,2017,2165
87213454,2016,5130
87213454,2015,6380
87215103,2022,18434
87215103,2021,14717
87215103,2020,14494
87215103,2019,21350
87215103,2018,21470
87215103,2017,21906
87215103,2016,22803
87215103,2015,21727
87393561,2022,375513
87393561,2021,231674
87393561,2020,175992
87393561,2019,454785
87393561,2018,462240
87393561,2017,474176
87393561,2016,475809
87393561,2015,475777
87575134,2022,5761
87575134,2021,4682
87575134,2020,4722
87575134,2019,6006
87575134,2018,5013
87575134,2017,4789
87575134,2016,4683
87575134,2015,3017
87484360,2022,78515
87484360,2021,55226
87484360,2020,37354
87484360,2019,60098
87484360,2018,56089
87484360,2017,62191
87484360,2016,66843
87484360,2015,69883
87393033,2022,9172483
87393033,2021,4931817
87393033,2020,4118025
87393033,2019,11104701
87393033,2018,11541909
87393033,2017,11941725
87393033,2016,12138735
87393033,2015,12310511
87722249,2022,41898
87722249,2021,26690
87722249,2020,24067
87722249,2019,16431
87722249,2018,2
87722249,2017,0
87722249,2016,0
87722249,2015,0
87713859,2022,154522
87713859,2021,69060
87713859,2020,68254
87713859,2019,137104
87713859,2018,154136
87713859,2017,174961
87713859,2016,166581
87713859,2015,173034
87393074,2022,2023087
87393074,2021,1635243
87393074,2020,1030188
87393074,2019,2449700
87393074,2018,2477283
87393074,2017,2511813
87393074,2016,2500733
87393074,2015,2476163
87491472,2022,42501
87491472,2021,23390
87491472,2020,22155
87491472,2019,39286
87491472,2018,34251
87491472,2017,42313
87491472,2016,43861
87491472,2015,43809
87594085,2022,1389
87594085,2021,960
87594085,2020,496
87594085,2019,960
87594085,2018,650
87594085,2017,971
87594085,2016,651
87594085,2015,17
87673632,2022,0
87673632,2021,0
87673632,2020,0
87673632,2019,20
87673632,2018,5
87673632,2017,9
87673632,2016,20
87673632,2015,13
87575217,2022,19025
87575217,2021,15822
87575217,2020,16113
87575217,2019,26591
87575217,2018,24999
87575217,2017,29059
87575217,2016,28974
87575217,2015,27393
87393066,2022,2962430
87393066,2021,2372151
87393066,2020,1839261
87393066,2019,3586477
87393066,2018,3621602
87393066,2017,3667671
87393066,2016,3643685
87393066,2015,3602308
87700153,2022,7473
87700153,2021,4837
87700153,2020,4860
87700153,2019,3429
87700153,2018,120
87700153,2017,0
87700153,2016,0
87700153,2015,0
87571885,2022,60999
87571885,2021,44320
87571885,2020,40648
87571885,2019,59792
87571885,2018,54472
87571885,2017,58228
87571885,2016,59882
87571885,2015,64733
87191619,2022,870
87191619,2021,583
87191619,2020,760
87191619,2019,1359
87191619,2018,860
87191619,2017,994
87191619,2016,1470
87191619,2015,1585
87387142,2022,7219
87387142,2021,5242
87387142,2020,4318
87387142,2019,5879
87387142,2018,6705
87387142,2017,10923
87387142,2016,10024
87387142,2015,8913
87297085,2022,3410
87297085,2021,2997
87297085,2020,2878
87297085,2019,3202
87297085,2018,4266
87297085,2017,5251
87297085,2016,5950
87297085,2015,5906
87471094,2022,13220
87471094,2021,8994
87471094,2020,8610
87471094,2019,12887
87471094,2018,11065
87471094,2017,14145
87471094,2016,15866
87471094,2015,17421
87382432,2022,2183744
87382432,2021,1923942
87382432,2020,761361
87382432,2019,2090228
87382432,2018,2080360
87382432,2017,2077227
87382432,2016,2036429
87382432,2015,2006487
87751784,2022,606309
87751784,2021,482815
87751784,2020,369263
87751784,2019,539722
87751784,2018,504549
87751784,2017,541933
87751784,2016,485870
87751784,2015,468275
87694737,2022,36569
87694737,2021,30211
87694737,2020,22176
87694737,2019,26913
87694737,2018,24523
87694737,2017,21946
87694737,2016,25456
87694737,2015,29159
87592501,2022,17333
87592501,2021,15210
87592501,2020,10395
87592501,2019,16363
87592501,2018,17110
87592501,2017,20906
87592501,2016,20871
87592501,2015,20926
87681452,2022,324970
87681452,2021,330418
87681452,2020,188972
87681452,2019,393534
87681452,2018,420283
87681452,2017,451160
87681452,2016,474134
87681452,2015,496233
87757740,2022,98979
87757740,2021,83335
87757740,2020,45627
87757740,2019,84814
87757740,2018,58456
87757740,2017,28316
87757740,2016,57061
87757740,2015,54379
87755306,2022,195128
87755306,2021,147388
87755306,2020,86086
87755306,2019,133493
87755306,2018,108379
87755306,2017,119992
87755306,2016,97886
87755306,2015,72684
87592337,2022,16469
87592337,2021,14497
87592337,2020,14282
87592337,2019,12096
87592337,2018,12394
87592337,2017,13285
87592337,2016,13579
87592337,2015,13240
87691394,2022,2320
87691394,2021,2697
87691394,2020,2403
87691394,2019,1283
87691394,2018,413
87691394,2017,114
87691394,2016,114
87691394,2015,505
87486423,2022,80478
87486423,2021,52342
87486423,2020,38867
87486423,2019,57654
87486423,2018,50511
87486423,2017,52838
87486423,2016,50390
87486423,2015,47771
87545459,2022,515437
87545459,2021,387213
87545459,2020,264282
87545459,2019,624015
87545459,2018,627405
87545459,2017,636395
87545459,2016,631898
87545459,2015,624240
87751743,2022,68340
87751743,2021,56921
87751743,2020,46980
87751743,2019,68514
87751743,2018,65286
87751743,2017,75227
87751743,2016,66088
87751743,2015,53456
87164798,2022,13005557
87164798,2021,9777230
87164798,2020,6700974
