transporteur,uic_origine,uic_destination,classe,profil_tarifaire,prix_minimum,prix_maximum
TGV INOUI,87713040,87710731,1,Tarif Normal,14,39
TGV INOUI,87688762,87710731,2,Tarif Normal,42,105
TGV INOUI,87726000,87686006,2,Tarif Réglementé,78,141
TGV INOUI,87775007,87688887,2,Tarif Normal,6,13
TGV INOUI,87713040,87757625,2,Tarif Réglementé,98,161
TGV INOUI,87773002,87611004,1,Tarif Normal,17,71
TGV INOUI,87586008,87775007,1,Tarif Normal,24,98
TGV INOUI,87753004,87686006,1,Tarif Réglementé,113,113
TGV INOUI,87677120,87584052,1,Tarif Normal,22,70
TGV INOUI,87682211,87683268,2,Tarif Normal,11,23
TGV INOUI,87773200,87611004,1,Tarif Normal,17,66
TGV INOUI,87686006,87746479,2,Tarif Réglementé,90,181
TGV INOUI,87741009,87686006,1,Tarif Normal,31,163
TGV INOUI,87584052,87611004,1,Tarif Normal,17,77
TGV INOUI,87683268,87682005,1,Tarif Normal,13,39
TGV INOUI,87615286,87703975,2,Tarif Normal,15,39
TGV INOUI,87686006,87742361,1,Tarif Normal,31,192
TGV INOUI,87757625,87722025,2,Tarif Normal,25,96
TGV INOUI,87586008,87611244,1,Tarif Normal,9,30
TGV INOUI,87762906,87710731,2,Tarif Normal,15,51
TGV INOUI,87762906,87688887,2,Tarif Normal,20,73
TGV INOUI,87677005,87584052,1,Tarif Normal,22,69
TGV INOUI,87713040,87765008,1,Tarif Normal,24,119
TGV INOUI,87722025,87694109,2,Tarif Normal,15,36
TGV INOUI,87713040,87763029,1,Tarif Réglementé,69,69
TGV INOUI,87615286,87703975,2,Tarif Réglementé,36,53
TGV INOUI,87784009,87688887,1,Tarif Normal,17,54
TGV INOUI,87713040,87773002,2,Tarif Réglementé,74,122
TGV INOUI,87722025,87611004,2,Tarif Normal,25,96
TGV INOUI,87765008,87710731,1,Tarif Normal,41,128
TGV INOUI,87741728,87710731,2,Tarif Normal,32,78
TGV INOUI,87592006,87597005,2,Tarif Normal,12,26
TGV INOUI,87765008,87722025,1,Tarif Normal,17,79
TGV INOUI,87586008,87713545,2,Tarif Normal,25,108
TGV INOUI,87683268,87763029,1,Tarif Normal,29,124
TGV INOUI,87615286,87722025,1,Tarif Normal,24,127
TGV INOUI,87686006,87745497,2,Tarif Réglementé,87,170
TGV INOUI,87746370,87686006,2,Tarif Réglementé,90,181
TGV INOUI,87722025,87694109,2,Tarif Réglementé,33,48
TGV INOUI,87713412,87686006,2,Tarif Réglementé,62,107
TGV INOUI,87688887,87745000,1,Tarif Normal,24,119
TGV INOUI,87686006,87746438,2,Tarif Normal,25,134
TGV INOUI,87784009,87686006,1,Tarif Normal,31,208
TGV INOUI,87762906,87611004,1,Tarif Normal,31,143
TGV INOUI,87763029,87683003,2,Tarif Normal,25,83
TGV INOUI,87741793,87710731,2,Tarif Normal,32,78
TGV INOUI,87688887,87764001,1,Tarif Normal,16,53
TGV INOUI,87686006,87688887,2,Tarif Réglementé,93,154
TGV INOUI,87726000,87694109,2,Tarif Normal,15,42
TGV INOUI,87718007,87765008,2,Tarif Normal,37,95
TGV INOUI,87615286,87722025,2,Tarif Normal,20,89
TGV INOUI,87686006,87757674,2,Tarif Normal,25,149
TGV INOUI,87722025,87725002,1,Tarif Réglementé,31,31
TGV INOUI,87762906,87688762,2,Tarif Normal,15,60
TGV INOUI,87718007,87773002,1,Tarif Normal,26,160
TGV INOUI,87723197,87611244,1,Tarif Normal,31,154
TGV INOUI,87686006,87765107,2,Tarif Réglementé,84,144
TGV INOUI,87747246,87686006,1,Tarif Normal,45,142
TGV INOUI,87775007,87611004,2,Tarif Normal,15,50
TGV INOUI,87718007,87773002,2,Tarif Normal,20,114
TGV INOUI,87725705,87694109,1,Tarif Normal,13,42
TGV INOUI,87686006,87763029,2,Tarif Normal,25,120
TGV INOUI,87713412,87715003,1,Tarif Normal,10,34
TGV INOUI,87688762,87781104,2,Tarif Normal,13,27
TGV INOUI,87715136,87686006,1,Tarif Normal,24,129
TGV INOUI,87713040,87713131,1,Tarif Réglementé,20,20
TGV INOUI,87688887,87781104,1,Tarif Réglementé,24,24
TGV INOUI,87713412,87715136,2,Tarif Normal,17,19
TGV INOUI,87713040,87688762,1,Tarif Normal,24,127
TGV INOUI,87751008,87718239,2,Tarif Normal,20,93
TGV INOUI,87775007,87611244,1,Tarif Normal,24,94
TGV INOUI,87722025,87611004,1,Tarif Réglementé,93,93
TGV INOUI,87686006,87743005,1,Tarif Réglementé,91,91
TGV INOUI,87615286,87611244,1,Tarif Normal,15,50
TGV INOUI,87713040,87725002,1,Tarif Normal,8,28
TGV INOUI,87713040,87713545,1,Tarif Normal,6,21
TGV INOUI,87686006,87781278,2,Tarif Normal,25,131
TGV INOUI,87722025,87755009,2,Tarif Réglementé,60,101
TGV INOUI,87592006,87594002,1,Tarif Normal,11,37
TGV INOUI,87722025,87686006,2,Tarif Réglementé,75,137
TGV INOUI,87615286,87773200,2,Tarif Réglementé,25,38
TGV INOUI,87586008,87763029,1,Tarif Normal,31,132
TGV INOUI,87755009,87713545,2,Tarif Normal,25,97
TGV INOUI,87764472,87694109,2,Tarif Normal,20,51
TGV INOUI,87757625,87686006,2,Tarif Réglementé,107,189
TGV INOUI,87747006,87694109,1,Tarif Normal,29,84
TGV INOUI,87686006,87781104,2,Tarif Normal,25,131
TGV INOUI,87686006,87745679,2,Tarif Normal,25,121
TGV INOUI,87594002,87597005,2,Tarif Normal,15,40
TGV INOUI,87775007,87722025,1,Tarif Normal,17,90
TGV INOUI,87713040,87715003,2,Tarif Normal,12,26
TGV INOUI,87586008,87781005,1,Tarif Normal,17,75
TGV INOUI,87773002,87713545,1,Tarif Normal,24,119
TGV INOUI,87723197,87611244,2,Tarif Normal,25,106
TGV INOUI,87781005,87722025,1,Tarif Réglementé,76,76
TGV INOUI,87615039,87688887,2,Tarif Normal,15,35
TGV INOUI,87688762,87765107,2,Tarif Normal,7,17
TGV INOUI,87722025,87765107,1,Tarif Normal,17,68
TGV INOUI,87713545,87611004,2,Tarif Normal,25,98
TGV INOUI,87713131,87713545,1,Tarif Normal,13,41
TGV INOUI,87615286,87713545,1,Tarif Normal,31,135
TGV INOUI,87781005,87611004,2,Tarif Réglementé,32,47
TGV INOUI,87713545,87725002,1,Tarif Réglementé,12,12
TGV INOUI,87713040,87688887,2,Tarif Réglementé,74,122
TGV INOUI,87751008,87686006,1,Tarif Normal,31,179
TGV INOUI,87672006,87671008,2,Tarif Normal,6,15
TGV INOUI,87722025,87688887,1,Tarif Normal,24,101
TGV INOUI,87781005,87723197,1,Tarif Normal,24,116
TGV INOUI,87781005,87615039,2,Tarif Normal,11,24
TGV INOUI,87722025,87755009,1,Tarif Réglementé,78,78
TGV INOUI,87713040,87757526,1,Tarif Réglementé,133,133
TGV INOUI,87592006,87592378,2,Tarif Normal,6,14
TGV INOUI,87718007,87722025,1,Tarif Normal,17,77
TGV INOUI,87781005,87703975,1,Tarif Réglementé,28,28
TGV INOUI,87757625,87686006,2,Tarif Normal,25,149
TGV INOUI,87673202,87671008,2,Tarif Réglementé,28,42
TGV INOUI,87725689,87688762,1,Tarif Normal,24,112
TGV INOUI,87723197,87745497,1,Tarif Normal,16,52
TGV INOUI,87615286,87688887,1,Tarif Normal,15,52
TGV INOUI,87722025,87756056,2,Tarif Réglementé,74,121
TGV INOUI,87781005,87703975,2,Tarif Réglementé,24,37
TGV INOUI,87611244,87611004,2,Tarif Réglementé,13,19
TGV INOUI,87713131,87686667,2,Tarif Normal,15,64
TGV INOUI,87751008,87688887,1,Tarif Normal,17,58
TGV INOUI,87757674,87713545,1,Tarif Normal,31,174
TGV INOUI,87672253,87671339,1,Tarif Normal,7,23
TGV INOUI,87615286,87611004,1,Tarif Réglementé,23,23
TGV INOUI,87686006,87743005,1,Tarif Normal,24,146
TGV INOUI,87713040,87710731,2,Tarif Normal,12,24
TGV INOUI,87764472,87686006,1,Tarif Normal,31,151
TGV INOUI,87713040,87757674,2,Tarif Normal,25,139
TGV INOUI,87688762,87781104,1,Tarif Normal,15,49
TGV INOUI,87688887,87688762,1,Tarif Normal,8,22
TGV INOUI,87615286,87703975,1,Tarif Normal,17,63
TGV INOUI,87765008,87686006,2,Tarif Normal,25,118
TGV INOUI,87673202,87672006,1,Tarif Normal,10,34
TGV INOUI,87725689,87611244,1,Tarif Normal,31,150
TGV INOUI,87686006,87745000,2,Tarif Normal,25,102
TGV INOUI,87762906,87688887,1,Tarif Réglementé,71,71
TGV INOUI,87686006,87755629,1,Tarif Réglementé,130,130
TGV INOUI,87722025,87710731,1,Tarif Normal,17,73
TGV INOUI,87763029,87703975,2,Tarif Réglementé,34,55
TGV INOUI,87686006,87745497,2,Tarif Normal,25,121
TGV INOUI,87773200,87611004,2,Tarif Réglementé,38,55
TGV INOUI,87741074,87723197,2,Tarif Normal,8,18
TGV INOUI,87672253,87673103,2,Tarif Normal,8,19
TGV INOUI,87723197,87611004,1,Tarif Normal,31,143
TGV INOUI,87686006,87755629,1,Tarif Normal,31,209
TGV INOUI,87688887,87725002,1,Tarif Normal,24,121
TGV INOUI,87725689,87703975,1,Tarif Normal,24,114
TGV INOUI,87773200,87703975,2,Tarif Réglementé,17,25
TGV INOUI,87722025,87725705,1,Tarif Réglementé,23,23
TGV INOUI,87688887,87763029,2,Tarif Réglementé,41,67
TGV INOUI,87781005,87723197,2,Tarif Réglementé,58,95
TGV INOUI,87713040,87713131,2,Tarif Réglementé,16,23
TGV INOUI,87723197,87611004,2,Tarif Normal,25,96
TGV INOUI,87686006,87756403,2,Tarif Normal,25,138
TGV INOUI,87751008,87710731,1,Tarif Normal,51,152
TGV INOUI,87718007,87741645,1,Tarif Normal,24,96
TGV INOUI,87762906,87703975,2,Tarif Réglementé,45,78
TGV INOUI,87688887,87694109,1,Tarif Normal,29,113
TGV INOUI,87686006,87757674,1,Tarif Normal,31,217
TGV INOUI,87713040,87713545,1,Tarif Réglementé,13,13
TGV INOUI,87723197,87741645,2,Tarif Normal,15,37
TGV INOUI,87672006,87672253,2,Tarif Réglementé,10,15
TGV INOUI,87688887,87703975,1,Tarif Normal,8,25
TGV INOUI,87722025,87757526,1,Tarif Normal,29,142
TGV INOUI,87688887,87781104,2,Tarif Réglementé,20,30
TGV INOUI,87723197,87755009,2,Tarif Normal,20,80
TGV INOUI,87713131,87725002,2,Tarif Normal,13,28
TGV INOUI,87763029,87611004,1,Tarif Réglementé,81,81
TGV INOUI,87725002,87755447,2,Tarif Réglementé,74,121
TGV INOUI,87615039,87688762,2,Tarif Normal,20,40
TGV INOUI,87718833,87751008,1,Tarif Normal,34,128
TGV INOUI,87763029,87703975,1,Tarif Réglementé,46,46
TGV INOUI,87688887,87703975,2,Tarif Normal,6,14
TGV INOUI,87686006,87773200,1,Tarif Réglementé,124,124
TGV INOUI,87688887,87781278,1,Tarif Normal,8,25
TGV INOUI,87686006,87745679,1,Tarif Normal,31,192
TGV INOUI,87673202,87672253,1,Tarif Normal,7,23
TGV INOUI,87688887,87703975,2,Tarif Réglementé,13,19
TGV INOUI,87722025,87781278,2,Tarif Réglementé,58,95
TGV INOUI,87713040,87715136,2,Tarif Normal,24,27
TGV INOUI,87686006,87755447,1,Tarif Réglementé,141,141
TGV INOUI,87713412,87715003,2,Tarif Normal,8,19
TGV INOUI,87688887,87763029,1,Tarif Réglementé,52,52
TGV INOUI,87725002,87757526,1,Tarif Réglementé,124,124
TGV INOUI,87713040,87703975,2,Tarif Normal,20,94
TGV INOUI,87722025,87725002,1,Tarif Normal,15,49
TGV INOUI,87713040,87725002,2,Tarif Normal,6,16
TGV INOUI,87688887,87763029,2,Tarif Normal,20,52
TGV INOUI,87725705,87688887,1,Tarif Normal,24,116
TGV INOUI,87671339,87671008,1,Tarif Réglementé,10,10
TGV INOUI,87725689,87725002,2,Tarif Réglementé,12,19
TGV INOUI,87773200,87703975,1,Tarif Réglementé,21,21
TGV INOUI,87615286,87762906,2,Tarif Normal,20,89
TGV INOUI,87741009,87723197,1,Tarif Réglementé,30,30
TGV INOUI,87713040,87751008,2,Tarif Réglementé,74,122
TGV INOUI,87765008,87688762,1,Tarif Normal,9,24
TGV INOUI,87773002,87713545,2,Tarif Normal,20,82
TGV INOUI,87688887,87773200,2,Tarif Réglementé,8,13
TGV INOUI,87784009,87688887,2,Tarif Normal,15,34
TGV INOUI,87726000,87694109,1,Tarif Réglementé,45,45
TGV INOUI,87688762,87725002,1,Tarif Normal,24,124
TGV INOUI,87781278,87713545,1,Tarif Normal,24,137
TGV INOUI,87615286,87773002,1,Tarif Normal,15,52
TGV INOUI,87725689,87755009,1,Tarif Réglementé,88,88
TGV INOUI,87723197,87703975,1,Tarif Réglementé,66,66
TGV INOUI,87722025,87756056,1,Tarif Réglementé,93,93
TGV INOUI,87713040,87773002,2,Tarif Normal,20,101
TGV INOUI,87688887,87781104,2,Tarif Normal,9,21
TGV INOUI,87723197,87725705,1,Tarif Réglementé,23,23
TGV INOUI,87713040,87755447,2,Tarif Normal,25,109
TGV INOUI,87781278,87725002,2,Tarif Normal,33,83
TGV INOUI,87682005,87763029,2,Tarif Normal,25,107
TGV INOUI,87745000,87694109,1,Tarif Normal,22,73
TGV INOUI,87688887,87773200,1,Tarif Réglementé,11,11
TGV INOUI,87672253,87671008,1,Tarif Normal,11,39
TGV INOUI,87784009,87725002,2,Tarif Normal,25,84
TGV INOUI,87682211,87683003,1,Tarif Normal,8,26
TGV INOUI,87713040,87718833,1,Tarif Normal,19,30
TGV INOUI,87725689,87757674,1,Tarif Normal,31,163
TGV INOUI,87672006,87671008,1,Tarif Réglementé,17,17
TGV INOUI,87725002,87755447,2,Tarif Normal,25,91
TGV INOUI,87718007,87718239,2,Tarif Normal,7,17
TGV INOUI,87615286,87688887,2,Tarif Normal,13,32
TGV INOUI,87725689,87757674,2,Tarif Normal,25,120
TGV INOUI,87773002,87694109,1,Tarif Normal,29,116
TGV INOUI,87688762,87764001,1,Tarif Normal,14,44
TGV INOUI,87751008,87683003,2,Tarif Normal,25,108
TGV INOUI,87723197,87694109,2,Tarif Normal,15,36
TGV INOUI,87688762,87781278,2,Tarif Normal,9,20
TGV INOUI,87723197,87703975,2,Tarif Réglementé,45,78
TGV INOUI,87686006,87765107,1,Tarif Réglementé,113,113
TGV INOUI,87713040,87718007,1,Tarif Réglementé,28,28
TGV INOUI,87672006,87671008,1,Tarif Normal,8,26
TGV INOUI,87725689,87762906,1,Tarif Normal,9,29
TGV INOUI,87775007,87710731,1,Tarif Normal,48,155
TGV INOUI,87725689,87723197,2,Tarif Normal,7,18
TGV INOUI,87718007,87765008,1,Tarif Normal,41,135
TGV INOUI,87722025,87703975,2,Tarif Réglementé,45,78
TGV INOUI,87725689,87773002,2,Tarif Réglementé,64,107
TGV INOUI,87713040,87781104,1,Tarif Normal,31,156
TGV INOUI,87686006,87781278,1,Tarif Normal,31,192
TGV INOUI,87713040,87718833,2,Tarif Normal,17,19
TGV INOUI,87615286,87725002,2,Tarif Normal,25,85
TGV INOUI,87723197,87688887,1,Tarif Réglementé,71,71
TGV INOUI,87673004,87677120,1,Tarif Normal,10,14
TGV INOUI,87725689,87741769,1,Tarif Normal,22,74
TGV INOUI,87683268,87723197,2,Tarif Normal,20,75
TGV INOUI,87673103,87671008,2,Tarif Normal,12,25
TGV INOUI,87764472,87688887,1,Tarif Normal,17,53
TGV INOUI,87713040,87713545,2,Tarif Réglementé,10,16
TGV INOUI,87725689,87741793,2,Tarif Normal,15,52
TGV INOUI,87713040,87718833,2,Tarif Réglementé,18,18
TGV INOUI,87761494,87694109,1,Tarif Normal,17,73
TGV INOUI,87723197,87746008,2,Tarif Normal,13,29
TGV INOUI,87673202,87673400,2,Tarif Normal,6,15
TGV INOUI,87741009,87723197,2,Tarif Normal,12,27
TGV INOUI,87713131,87686006,2,Tarif Réglementé,44,80
TGV INOUI,87762906,87694109,2,Tarif Normal,15,36
TGV INOUI,87742320,87725705,2,Tarif Réglementé,41,41
TGV INOUI,87763029,87703975,1,Tarif Normal,17,67
TGV INOUI,87688887,87694109,2,Tarif Normal,25,72
TGV INOUI,87743005,87718239,2,Tarif Normal,6,13
TGV INOUI,87781104,87703975,1,Tarif Normal,15,51
TGV INOUI,87781005,87688887,1,Tarif Normal,9,29
TGV INOUI,87713040,87715136,1,Tarif Normal,26,45
TGV INOUI,87723197,87688762,2,Tarif Normal,15,60
TGV INOUI,87741074,87686006,2,Tarif Normal,25,92
TGV INOUI,87781104,87703975,2,Tarif Réglementé,27,42
TGV INOUI,87723197,87751008,2,Tarif Réglementé,53,89
TGV INOUI,87672006,87673103,2,Tarif Normal,8,19
TGV INOUI,87688887,87761007,2,Tarif Normal,20,47
TGV INOUI,87762906,87718239,1,Tarif Normal,14,49
TGV INOUI,87671339,87673103,1,Tarif Normal,13,43
TGV INOUI,87761007,87694109,2,Tarif Normal,15,49
TGV INOUI,87718007,87713412,2,Tarif Normal,11,12
TGV INOUI,87762906,87688762,1,Tarif Normal,17,90
TGV INOUI,87741306,87686006,2,Tarif Normal,25,122
TGV INOUI,87713040,87765008,2,Tarif Normal,20,85
TGV INOUI,87753004,87725705,1,Tarif Réglementé,70,70
TGV INOUI,87673103,87673004,1,Tarif Normal,10,33
TGV INOUI,87725689,87757625,2,Tarif Normal,25,120
TGV INOUI,87722025,87686006,1,Tarif Normal,29,157
TGV INOUI,87672253,87671008,2,Tarif Normal,9,23
TGV INOUI,87784009,87694109,2,Tarif Normal,25,84
TGV INOUI,87673202,87677120,1,Tarif Réglementé,20,20
TGV INOUI,87688887,87764001,2,Tarif Normal,14,32
TGV INOUI,87726000,87722025,2,Tarif Réglementé,13,20
TGV INOUI,87713040,87773200,2,Tarif Normal,25,106
TGV INOUI,87688887,87763029,1,Tarif Normal,22,80
TGV INOUI,87673202,87673004,1,Tarif Normal,7,24
TGV INOUI,87763029,87688762,2,Tarif Normal,15,41
TGV INOUI,87723197,87686006,1,Tarif Normal,29,157
TGV INOUI,87673202,87671008,2,Tarif Normal,13,31
TGV INOUI,87688887,87765107,2,Tarif Normal,12,25
TGV INOUI,87723197,87713545,1,Tarif Normal,16,55
TGV INOUI,87784009,87688762,1,Tarif Normal,17,61
TGV INOUI,87742007,87722025,1,Tarif Normal,22,74
TGV INOUI,87673400,87673004,1,Tarif Normal,6,10
TGV INOUI,87762906,87703975,1,Tarif Normal,17,93
TGV INOUI,87762906,87682005,1,Tarif Normal,29,142
TGV INOUI,87688887,87781278,2,Tarif Normal,6,13
TGV INOUI,87713040,87762906,2,Tarif Normal,15,40
TGV INOUI,87673202,87671339,2,Tarif Réglementé,25,37
TGV INOUI,87781278,87703975,2,Tarif Normal,9,23
TGV INOUI,87775007,87713545,1,Tarif Normal,24,124
TGV INOUI,87722025,87694109,1,Tarif Normal,17,58
TGV INOUI,87742007,87686006,2,Tarif Normal,25,128
TGV INOUI,87713040,87784009,1,Tarif Normal,26,156
TGV INOUI,87726000,87694109,2,Tarif Réglementé,40,58
TGV INOUI,87682005,87763029,1,Tarif Normal,31,156
TGV INOUI,87722025,87694109,1,Tarif Réglementé,37,37
TGV INOUI,87757625,87722025,2,Tarif Réglementé,74,121
TGV INOUI,87673004,87677120,2,Tarif Normal,7,7
TGV INOUI,87723197,87781104,2,Tarif Réglementé,60,101
TGV INOUI,87741728,87710731,1,Tarif Normal,38,101
TGV INOUI,87723197,87741793,2,Tarif Réglementé,46,67
TGV INOUI,87765008,87722025,2,Tarif Normal,15,53
TGV INOUI,87672006,87672253,2,Tarif Normal,4,11
TGV INOUI,87725705,87746008,1,Tarif Normal,17,56
TGV INOUI,87713040,87761007,2,Tarif Normal,15,58
TGV INOUI,87726000,87725705,1,Tarif Normal,16,49
TGV INOUI,87746370,87686006,1,Tarif Réglementé,117,117
TGV INOUI,87713131,87718833,2,Tarif Normal,9,20
TGV INOUI,87725705,87746008,2,Tarif Normal,15,35
TGV INOUI,87722025,87682005,2,Tarif Normal,25,97
TGV INOUI,87725689,87688887,2,Tarif Normal,20,90
TGV INOUI,87775007,87686006,1,Tarif Normal,31,184
TGV INOUI,87673202,87677005,1,Tarif Normal,10,36
TGV INOUI,87741009,87710731,2,Tarif Normal,30,63
TGV INOUI,87683268,87722025,1,Tarif Normal,24,109
TGV INOUI,87723197,87745000,2,Tarif Normal,13,29
TGV INOUI,87775007,87722025,2,Tarif Normal,15,64
TGV INOUI,87773002,87703975,2,Tarif Normal,6,13
TGV INOUI,87751008,87694109,2,Tarif Normal,25,86
TGV INOUI,87773002,87710731,1,Tarif Normal,51,152
TGV INOUI,87726000,87725705,1,Tarif Réglementé,34,34
TGV INOUI,87718007,87713131,1,Tarif Réglementé,48,48
TGV INOUI,87713412,87715136,1,Tarif Réglementé,21,21
TGV INOUI,87761007,87725002,1,Tarif Normal,17,71
TGV INOUI,87718007,87722025,2,Tarif Normal,15,52
TGV INOUI,87753004,87725705,2,Tarif Normal,20,72
TGV INOUI,87747006,87686006,1,Tarif Réglementé,118,118
TGV INOUI,87713040,87725002,2,Tarif Réglementé,15,22
TGV INOUI,87763029,87703975,2,Tarif Normal,15,46
TGV INOUI,87713131,87686006,1,Tarif Normal,17,93
TGV INOUI,87723197,87755009,1,Tarif Normal,24,117
TGV INOUI,87718007,87713131,2,Tarif Réglementé,33,48
TGV INOUI,87781104,87703975,2,Tarif Normal,13,30
TGV INOUI,87763029,87725002,2,Tarif Normal,15,52
TGV INOUI,87713040,87715136,2,Tarif Réglementé,25,25
TGV INOUI,87694109,87764001,2,Tarif Normal,15,49
TGV INOUI,87686006,87694109,1,Tarif Réglementé,87,87
TGV INOUI,87751008,87713545,2,Tarif Normal,20,97
TGV INOUI,87765008,87741009,1,Tarif Normal,22,116
TGV INOUI,87718007,87723197,1,Tarif Normal,17,77
TGV INOUI,87713040,87703975,1,Tarif Normal,24,133
TGV INOUI,87751008,87686006,1,Tarif Réglementé,122,122
TGV INOUI,87713040,87725705,1,Tarif Normal,14,46
TGV INOUI,87773002,87725002,2,Tarif Normal,20,83
TGV INOUI,87762906,87683003,2,Tarif Normal,20,80
TGV INOUI,87725705,87741132,2,Tarif Réglementé,27,42
TGV INOUI,87722025,87745679,2,Tarif Normal,20,40
TGV INOUI,87713040,87756056,1,Tarif Normal,31,187
TGV INOUI,87784009,87703975,1,Tarif Réglementé,42,42
TGV INOUI,87715136,87686006,1,Tarif Réglementé,89,89
TGV INOUI,87723197,87703975,2,Tarif Normal,15,67
TGV INOUI,87686006,87742361,2,Tarif Normal,25,128
TGV INOUI,87673202,87677120,2,Tarif Normal,7,18
TGV INOUI,87722025,87710731,2,Tarif Normal,15,51
TGV INOUI,87713040,87723197,1,Tarif Normal,17,69
TGV INOUI,87723197,87764001,2,Tarif Normal,15,36
TGV INOUI,87757625,87686006,1,Tarif Normal,31,217
TGV INOUI,87713040,87756056,2,Tarif Réglementé,98,161
TGV INOUI,87713040,87718833,1,Tarif Réglementé,21,21
TGV INOUI,87725689,87686006,2,Tarif Normal,20,91
TGV INOUI,87725705,87694109,2,Tarif Réglementé,23,35
TGV INOUI,87725689,87713545,1,Tarif Réglementé,24,24
TGV INOUI,87713040,87757625,1,Tarif Normal,31,187
TGV INOUI,87725002,87755447,1,Tarif Normal,31,142
TGV INOUI,87713040,87725689,1,Tarif Réglementé,28,28
TGV INOUI,87725705,87745497,2,Tarif Réglementé,35,50
TGV INOUI,87686006,87745000,1,Tarif Normal,31,166
TGV INOUI,87677005,87677120,1,Tarif Normal,8,12
TGV INOUI,87741009,87741769,1,Tarif Réglementé,29,29
TGV INOUI,87742320,87686006,2,Tarif Normal,25,124
TGV INOUI,87741009,87694109,2,Tarif Normal,15,57
TGV INOUI,87762906,87686006,1,Tarif Réglementé,108,108
TGV INOUI,87713545,87725002,1,Tarif Normal,14,19
TGV INOUI,87741645,87710731,2,Tarif Normal,30,75
TGV INOUI,87713040,87756056,1,Tarif Réglementé,133,133
TGV INOUI,87742007,87694109,2,Tarif Normal,30,68
TGV INOUI,87762906,87686006,2,Tarif Réglementé,75,137
TGV INOUI,87723197,87683003,1,Tarif Normal,24,119
TGV INOUI,87713040,87755009,2,Tarif Normal,25,107
TGV INOUI,87723197,87686006,2,Tarif Réglementé,75,137
TGV INOUI,87725705,87746008,1,Tarif Réglementé,38,38
TGV INOUI,87775007,87713545,2,Tarif Normal,20,81
TGV INOUI,87682005,87683003,2,Tarif Normal,6,15
TGV INOUI,87725689,87741728,1,Tarif Normal,22,66
TGV INOUI,87747006,87722025,1,Tarif Normal,15,57
TGV INOUI,87725002,87710731,1,Tarif Normal,16,45
TGV INOUI,87686006,87755629,2,Tarif Réglementé,101,166
TGV INOUI,87713545,87781104,1,Tarif Normal,31,135
TGV INOUI,87713040,87713412,2,Tarif Réglementé,11,17
TGV INOUI,87757625,87722025,1,Tarif Normal,29,142
